ICD9,ICD9_Desc,ICD10,ICD10_Desc,APPROX,NOMAP,COMBO,SCENARIO,CHOICE,OBSOLETE
380.23,Chr otitis externa NEC,H60.90,"Unspecified otitis externa, unspecified ear",1,0,0,0,0,0
380.30,Disorder of pinna NOS,H61.109,"Unspecified noninfective disorders of pinna, unspecified ear",1,0,0,0,0,0
380.31,Hematoma auricle/pinna,H61.129,"Hematoma of pinna, unspecified ear",1,0,0,0,0,0
380.32,Acq deform auricle/pinna,H61.119,"Acquired deformity of pinna, unspecified ear",1,0,0,0,0,0
380.39,Noninfect dis pinna NEC,H61.199,"Noninfective disorders of pinna, unspecified ear",1,0,0,0,0,0
380.4,Impacted cerumen,H61.23,"Impacted cerumen, bilateral",1,0,0,0,0,0
380.50,Acq stenos ear canal NOS,H61.309,"Acquired stenosis of external ear canal, unsp, unsp ear",1,0,0,0,0,0
380.50,Acq stenos ear canal NOS,H61.399,"Other acquired stenosis of external ear canal, unsp ear",1,0,0,0,0,0
380.51,Stenosis ear d/t trauma,H61.319,"Acquired stenosis of ext ear canal sec to trauma, unsp ear",1,0,0,0,0,0
380.52,Stenosis ear d/t surgery,H61.399,"Other acquired stenosis of external ear canal, unsp ear",1,0,0,0,0,0
380.53,Stenosis ear d/t inflam,H61.329,"Acq stenos of ext ear canal sec to inflam & infct, unsp ear",1,0,0,0,0,0
380.81,Exostosis ext ear canal,H61.819,"Exostosis of external canal, unspecified ear",1,0,0,0,0,0
380.89,Dis external ear NEC,H61.899,"Other specified disorders of external ear, unspecified ear",1,0,0,0,0,0
380.9,Dis external ear NOS,H61.93,"Disorder of external ear, unspecified, bilateral",1,0,0,0,0,0
381.00,Ac nonsup otitis med NOS,H65.199,"Other acute nonsuppurative otitis media, unspecified ear",1,0,0,0,0,0
381.01,Ac serous otitis media,H65.00,"Acute serous otitis media, unspecified ear",1,0,0,0,0,0
381.02,Ac mucoid otitis media,H65.119,"Acute and subacute allergic otitis media (serous), unsp ear",1,0,0,0,0,0
381.03,Ac sanguin otitis media,H65.119,"Acute and subacute allergic otitis media (serous), unsp ear",1,0,0,0,0,0
381.04,Ac allergic serous OM,H65.119,"Acute and subacute allergic otitis media (serous), unsp ear",1,0,0,0,0,0
381.05,Ac allergic mucoid OM,H65.119,"Acute and subacute allergic otitis media (serous), unsp ear",1,0,0,0,0,0
381.06,Ac allerg sanguinous OM,H65.119,"Acute and subacute allergic otitis media (serous), unsp ear",1,0,0,0,0,0
381.10,Chr serous OM simp/NOS,H65.20,"Chronic serous otitis media, unspecified ear",1,0,0,0,0,0
381.19,Chr serous OM NEC,H65.20,"Chronic serous otitis media, unspecified ear",1,0,0,0,0,0
381.20,Chr mucoid OM simp/NOS,H65.30,"Chronic mucoid otitis media, unspecified ear",1,0,0,0,0,0
381.29,Chr mucoid OM NEC,H65.30,"Chronic mucoid otitis media, unspecified ear",1,0,0,0,0,0
381.3,Chr nonsup OM NOS/NEC,H65.499,"Other chronic nonsuppurative otitis media, unspecified ear",1,0,0,0,0,0
381.4,Nonsupp otitis media NOS,H65.90,"Unspecified nonsuppurative otitis media, unspecified ear",1,0,0,0,0,0
381.50,Eustachian salping NOS,H68.009,"Unspecified Eustachian salpingitis, unspecified ear",1,0,0,0,0,0
381.51,Ac eustachian salping,H68.019,"Acute Eustachian salpingitis, unspecified ear",1,0,0,0,0,0
381.52,Chr eustachian salping,H68.029,"Chronic Eustachian salpingitis, unspecified ear",1,0,0,0,0,0
381.60,Obstr eustach tube NOS,H68.109,"Unspecified obstruction of Eustachian tube, unspecified ear",1,0,0,0,0,0
381.61,Osseous eustachian obstr,H68.119,"Osseous obstruction of Eustachian tube, unspecified ear",1,0,0,0,0,0
381.62,Intrinsic eustach obstr,H68.129,"Intrinsic cartilagenous obst of eustach tube, unsp ear",1,0,0,0,0,0
381.63,Extrinsic eustach obstr,H68.139,"Extrinsic cartilagenous obst of eustach tube, unsp ear",1,0,0,0,0,0
381.7,Patulous eustachian tube,H69.00,"Patulous Eustachian tube, unspecified ear",1,0,0,0,0,0
381.81,Dysfunct eustachian tube,H69.80,"Oth disrd of Eustachian tube, unspecified ear",1,0,0,0,0,0
381.89,Eustachian tube dis NEC,H69.80,"Oth disrd of Eustachian tube, unspecified ear",1,0,0,0,0,0
381.9,Eustachian tube dis NOS,H69.90,"Unspecified Eustachian tube disorder, unspecified ear",1,0,0,0,0,0
382.00,Ac supp otitis media NOS,H66.009,"Acute suppr otitis media w/o spon rupt ear drum, unsp ear",1,0,0,0,0,0
382.01,Ac supp OM w drum rupt,H66.019,"Acute suppr otitis media w spon rupt ear drum, unsp ear",1,0,0,0,0,0
382.02,Ac supp OM in oth dis,H67.9,"Otitis media in diseases classified elsewhere, unsp ear",1,0,0,0,0,0
382.1,Chr tubotympan suppur OM,H66.13,"Chronic tubotympanic suppurative otitis media, bilateral",1,0,0,0,0,0
382.2,Chr atticoantral sup OM,H66.23,"Chronic atticoantral suppurative otitis media, bilateral",1,0,0,0,0,0
382.3,Chr sup otitis media NOS,H66.3X9,"Other chronic suppurative otitis media, unspecified ear",1,0,0,0,0,0
382.4,Suppur otitis media NOS,H66.40,"Suppurative otitis media, unspecified, unspecified ear",1,0,0,0,0,0
382.9,Otitis media NOS,H66.90,"Otitis media, unspecified, unspecified ear",1,0,0,0,0,0
383.00,Ac mastoiditis w/o compl,H70.009,"Acute mastoiditis without complications, unspecified ear",1,0,0,0,0,0
383.01,Subperi mastoid abscess,H70.019,"Subperiosteal abscess of mastoid, unspecified ear",1,0,0,0,0,0
383.02,Ac mastoiditis-compl NEC,H70.099,"Acute mastoiditis with other complications, unspecified ear",1,0,0,0,0,0
383.1,Chronic mastoiditis,H70.10,"Chronic mastoiditis, unspecified ear",1,0,0,0,0,0
383.20,Petrositis NOS,H70.209,"Unspecified petrositis, unspecified ear",1,0,0,0,0,0
383.21,Acute petrositis,H70.219,"Acute petrositis, unspecified ear",1,0,0,0,0,0
383.22,Chronic petrositis,H70.229,"Chronic petrositis, unspecified ear",1,0,0,0,0,0
383.30,Postmastoid compl NOS,H95.199,"Other disorders following mastoidectomy, unspecified ear",1,0,0,0,0,0
383.31,Postmastoid mucosal cyst,H95.139,"Mucosal cyst of postmastoidectomy cavity, unspecified ear",1,0,0,0,0,0
383.32,Postmastoid cholesteatma,H95.03,"Recurrent cholesteatoma of postmastoidectomy cavity, bi ears",1,0,0,0,0,0
383.33,Postmastoid granulations,H95.129,"Granulation of postmastoidectomy cavity, unspecified ear",1,0,0,0,0,0
383.81,Postauricular fistula,H70.819,"Postauricular fistula, unspecified ear",1,0,0,0,0,0
383.89,Disorders of mastoid NEC,H70.899,"Other mastoiditis and related conditions, unspecified ear",1,0,0,0,0,0
383.9,Mastoiditis NOS,H70.90,"Unspecified mastoiditis, unspecified ear",1,0,0,0,0,0
384.00,Acute myringitis NOS,H73.009,"Acute myringitis, unspecified ear",1,0,0,0,0,0
384.01,Bullous myringitis,H73.019,"Bullous myringitis, unspecified ear",1,0,0,0,0,0
384.09,Acute myringitis NEC,H73.099,"Other acute myringitis, unspecified ear",1,0,0,0,0,0
384.1,Chronic myringitis,H73.10,"Chronic myringitis, unspecified ear",1,0,0,0,0,0
384.20,Perforat tympan memb NOS,H72.90,"Unsp perforation of tympanic membrane, unspecified ear",1,0,0,0,0,0
384.21,Cent perf tympanic memb,H72.00,"Central perforation of tympanic membrane, unspecified ear",1,0,0,0,0,0
384.22,Attic perf tympanic memb,H72.10,"Attic perforation of tympanic membrane, unspecified ear",1,0,0,0,0,0
384.23,Marginal perf tymp NEC,H72.2X9,"Other marginal perforations of tympanic membrane, unsp ear",1,0,0,0,0,0
384.24,Mult perf tympanic memb,H72.819,"Multiple perforations of tympanic membrane, unspecified ear",1,0,0,0,0,0
384.25,Total perf tympanic memb,H72.829,"Total perforations of tympanic membrane, unspecified ear",1,0,0,0,0,0
384.81,Atrophic flaccid tympan,H73.819,"Atrophic flaccid tympanic membrane, unspecified ear",1,0,0,0,0,0
384.82,Atrophic nonflaccid tymp,H73.829,"Atrophic nonflaccid tympanic membrane, unspecified ear",1,0,0,0,0,0
384.9,Dis tympanic memb NOS,H73.93,"Unspecified disorder of tympanic membrane, bilateral",1,0,0,0,0,0
385.00,Tympanosclerosis NOS,H74.09,"Tympanosclerosis, unspecified ear",1,0,0,0,0,0
385.01,Tympanoscl-tympanic memb,H74.09,"Tympanosclerosis, unspecified ear",1,0,0,0,0,0
385.02,Tympnoscler-tymp/ossicle,H74.09,"Tympanosclerosis, unspecified ear",1,0,0,0,0,0
385.03,Tympanoscler-all parts,H74.09,"Tympanosclerosis, unspecified ear",1,0,0,0,0,0
385.09,Tympnsclr-oth site comb,H74.09,"Tympanosclerosis, unspecified ear",1,0,0,0,0,0
385.10,Adhesive mid ear dis NOS,H74.19,"Adhesive middle ear disease, unspecified ear",1,0,0,0,0,0
385.11,Adhesion tympanum-incus,H74.19,"Adhesive middle ear disease, unspecified ear",1,0,0,0,0,0
385.12,Adhesion tympanum-stapes,H74.19,"Adhesive middle ear disease, unspecified ear",1,0,0,0,0,0
385.13,Adhesion tymp-promontor,H74.19,"Adhesive middle ear disease, unspecified ear",1,0,0,0,0,0
385.19,Adhesive mid ear dis NEC,H74.19,"Adhesive middle ear disease, unspecified ear",1,0,0,0,0,0
385.21,Ankylosis malleus,H74.319,"Ankylosis of ear ossicles, unspecified ear",1,0,0,0,0,0
385.22,Ankylosis ear ossicl NEC,H74.319,"Ankylosis of ear ossicles, unspecified ear",1,0,0,0,0,0
385.23,Dislocation ear ossicle,H74.20,"Discontinuity and dislocation of ear ossicles, unsp ear",1,0,0,0,0,0
385.23,Dislocation ear ossicle,H74.399,"Other acquired abnormalities of ear ossicles, unsp ear",1,0,0,0,0,0
385.24,Partial loss ear ossicle,H74.329,"Partial loss of ear ossicles, unspecified ear",1,0,0,0,0,0
385.30,Cholesteatoma NOS,H71.93,"Unspecified cholesteatoma, bilateral",1,0,0,0,0,0
385.31,Cholesteatoma of attic,H71.03,"Cholesteatoma of attic, bilateral",1,0,0,0,0,0
385.32,Cholesteatoma middle ear,H71.13,"Cholesteatoma of tympanum, bilateral",1,0,0,0,0,0
385.32,Cholesteatoma middle ear,H74.40,"Polyp of middle ear, unspecified ear",1,0,0,0,0,0
385.33,Cholestma mid ear/mstoid,H71.23,"Cholesteatoma of mastoid, bilateral",1,0,0,0,0,0
385.35,Diffuse cholesteatosis,H71.33,"Diffuse cholesteatosis, bilateral",1,0,0,0,0,0
385.82,Cholesterin granuloma,H74.8X9,"Oth disrd of middle ear and mastoid, unspecified ear",1,0,0,0,0,0
385.83,Foreign body middle ear,H74.8X9,"Oth disrd of middle ear and mastoid, unspecified ear",1,0,0,0,0,0
385.89,Dis mid ear/mastoid NEC,H74.8X9,"Oth disrd of middle ear and mastoid, unspecified ear",1,0,0,0,0,0
385.9,Dis mid ear/mastoid NOS,H74.90,"Unsp disorder of middle ear and mastoid, unspecified ear",1,0,0,0,0,0
386.00,Meniere's disease NOS,H81.09,"Meniere's disease, unspecified ear",1,0,0,0,0,0
386.01,"Actv Meniere,cochlvestib",H81.09,"Meniere's disease, unspecified ear",1,0,0,0,0,0
386.02,"Active Meniere, cochlear",H81.09,"Meniere's disease, unspecified ear",1,0,0,0,0,0
386.03,"Actv Meniere, vestibular",H81.09,"Meniere's disease, unspecified ear",1,0,0,0,0,0
386.04,Inactive Meniere's dis,H81.09,"Meniere's disease, unspecified ear",1,0,0,0,0,0
386.10,Peripheral vertigo NOS,H81.399,"Other peripheral vertigo, unspecified ear",1,0,0,0,0,0
386.11,Benign parxysmal vertigo,H81.13,"Benign paroxysmal vertigo, bilateral",1,0,0,0,0,0
386.12,Vestibular neuronitis,H81.23,"Vestibular neuronitis, bilateral",1,0,0,0,0,0
386.19,Peripheral vertigo NEC,H81.319,"Aural vertigo, unspecified ear",1,0,0,0,0,0
386.2,Central origin vertigo,H81.49,"Vertigo of central origin, unspecified ear",1,0,0,0,0,0
386.30,Labyrinthitis NOS,H83.09,"Labyrinthitis, unspecified ear",1,0,0,0,0,0
386.31,Serous labyrinthitis,H83.09,"Labyrinthitis, unspecified ear",1,0,0,0,0,0
386.32,Circumscri labyrinthitis,H83.09,"Labyrinthitis, unspecified ear",1,0,0,0,0,0
386.33,Suppurativ labyrinthitis,H83.09,"Labyrinthitis, unspecified ear",1,0,0,0,0,0
386.34,Toxic labyrinthitis,H83.09,"Labyrinthitis, unspecified ear",1,0,0,0,0,0
386.35,Viral labyrinthitis,H83.09,"Labyrinthitis, unspecified ear",1,0,0,0,0,0
386.40,Labyrinthine fistula NOS,H83.19,"Labyrinthine fistula, unspecified ear",1,0,0,0,0,0
386.41,Round window fistula,H83.19,"Labyrinthine fistula, unspecified ear",1,0,0,0,0,0
386.42,Oval window fistula,H83.19,"Labyrinthine fistula, unspecified ear",1,0,0,0,0,0
386.43,Semicircul canal fistula,H83.19,"Labyrinthine fistula, unspecified ear",1,0,0,0,0,0
386.48,Labyrinth fistula comb,H83.19,"Labyrinthine fistula, unspecified ear",1,0,0,0,0,0
386.50,Labyrinthine dysfunc NOS,H83.2X9,"Labyrinthine dysfunction, unspecified ear",1,0,0,0,0,0
386.51,Hypract labyrinth unilat,H83.2X9,"Labyrinthine dysfunction, unspecified ear",1,0,0,0,0,0
386.52,Hyperact labyrinth bilat,H83.2X9,"Labyrinthine dysfunction, unspecified ear",1,0,0,0,0,0
386.53,Hypoact labyrinth unilat,H83.2X9,"Labyrinthine dysfunction, unspecified ear",1,0,0,0,0,0
386.54,Hypoact labyrinth bilat,H83.2X9,"Labyrinthine dysfunction, unspecified ear",1,0,0,0,0,0
386.55,Loss labyrn react unilat,H83.2X9,"Labyrinthine dysfunction, unspecified ear",1,0,0,0,0,0
386.56,Loss labyrin react bilat,H83.2X9,"Labyrinthine dysfunction, unspecified ear",1,0,0,0,0,0
386.58,Labyrinthine dysfunc NEC,H83.2X9,"Labyrinthine dysfunction, unspecified ear",1,0,0,0,0,0
386.8,Disorders labyrinth NEC,H81.8X9,"Other disorders of vestibular function, unspecified ear",1,0,0,0,0,0
386.8,Disorders labyrinth NEC,H82.9,"Vertiginous syndromes in diseases classd elswhr, unsp ear",1,0,0,0,0,0
386.8,Disorders labyrinth NEC,H83.8X9,"Other specified diseases of inner ear, unspecified ear",1,0,0,0,0,0
386.9,Vertiginous synd NOS,H81.93,"Unspecified disorder of vestibular function, bilateral",1,0,0,0,0,0
386.9,Vertiginous synd NOS,H83.93,"Unspecified disease of inner ear, bilateral",1,0,0,0,0,0
387.0,Otoscler-oval wnd nonobl,H80.03,"Otosclerosis involving oval window, nonobliterative, bi",1,0,0,0,0,0
387.1,Otoscler-oval wndw oblit,H80.13,"Otosclerosis involving oval window, obliterative, bilateral",1,0,0,0,0,0
387.2,Cochlear otosclerosis,H80.23,"Cochlear otosclerosis, bilateral",1,0,0,0,0,0
387.8,Otosclerosis NEC,H80.83,"Other otosclerosis, bilateral",1,0,0,0,0,0
387.9,Otosclerosis NOS,H80.93,"Unspecified otosclerosis, bilateral",1,0,0,0,0,0
388.00,Degen/vascul dis ear NOS,H93.099,Unsp degenerative and vascular disorders of unspecified ear,1,0,0,0,0,0
388.01,Presbyacusis,H91.13,"Presbycusis, bilateral",1,0,0,0,0,0
388.02,Trans ischemic deafness,H93.019,"Transient ischemic deafness, unspecified ear",1,0,0,0,0,0
388.10,Noise effect-ear/NOS,H83.3X9,"Noise effects on inner ear, unspecified ear",1,0,0,0,0,0
388.11,Acoustic trauma,H91.8X9,"Other specified hearing loss, unspecified ear",1,0,0,0,0,0
388.12,Hearing loss d/t noise,H83.3X9,"Noise effects on inner ear, unspecified ear",1,0,0,0,0,0
388.2,Sudden hearing loss NOS,H91.23,"Sudden idiopathic hearing loss, bilateral",1,0,0,0,0,0
388.30,Tinnitus NOS,H93.19,"Tinnitus, unspecified ear",1,0,0,0,0,0
388.31,Subjective tinnitus,H93.19,"Tinnitus, unspecified ear",1,0,0,0,0,0
388.32,Objective tinnitus,H93.19,"Tinnitus, unspecified ear",1,0,0,0,0,0
388.40,Abn auditory percept NOS,H93.249,"Temporary auditory threshold shift, unspecified ear",1,0,0,0,0,0
388.40,Abn auditory percept NOS,H93.299,"Other abnormal auditory perceptions, unspecified ear",1,0,0,0,0,0
388.41,Diplacusis,H93.229,"Diplacusis, unspecified ear",1,0,0,0,0,0
388.42,Hyperacusis,H93.239,"Hyperacusis, unspecified ear",1,0,0,0,0,0
388.43,Impairm auditory discrim,H93.299,"Other abnormal auditory perceptions, unspecified ear",1,0,0,0,0,0
388.44,Auditory recruitment,H93.219,"Auditory recruitment, unspecified ear",1,0,0,0,0,0
388.45,Acq auditory process dis,H93.299,"Other abnormal auditory perceptions, unspecified ear",1,0,0,0,0,0
388.5,Acoustic nerve disorders,H93.3X9,Disorders of unspecified acoustic nerve,1,0,0,0,0,0
388.60,Otorrhea NOS,H92.10,"Otorrhea, unspecified ear",1,0,0,0,0,0
388.61,Cerebrosp fluid otorrhea,G96.0,Cerebrospinal fluid leak,1,0,0,0,0,0
388.69,Otorrhea NEC,H92.20,"Otorrhagia, unspecified ear",1,0,0,0,0,0
388.70,Otalgia NOS,H92.09,"Otalgia, unspecified ear",1,0,0,0,0,0
388.71,Otogenic pain,H92.09,"Otalgia, unspecified ear",1,0,0,0,0,0
388.72,Referred pain of ear,H92.09,"Otalgia, unspecified ear",1,0,0,0,0,0
388.8,Disorders of ear NEC,H93.8X9,"Other specified disorders of ear, unspecified ear",1,0,0,0,0,0
388.9,Disorder of ear NOS,H93.93,"Unspecified disorder of ear, bilateral",1,0,0,0,0,0
389.00,Conduct hearing loss NOS,H90.2,"Conductive hearing loss, unspecified",1,0,0,0,0,0
389.01,Conduc hear loss ext ear,H90.2,"Conductive hearing loss, unspecified",1,0,0,0,0,0
389.02,Conduct hear loss tympan,H90.2,"Conductive hearing loss, unspecified",1,0,0,0,0,0
389.03,Conduc hear loss mid ear,H90.2,"Conductive hearing loss, unspecified",1,0,0,0,0,0
389.04,Cond hear loss inner ear,H90.2,"Conductive hearing loss, unspecified",1,0,0,0,0,0
389.05,"Condctv hear loss,unilat",H90.11,"Condctv hear loss, uni, right ear, w unrestr hear cntra side",1,0,0,0,0,0
389.05,"Condctv hear loss,unilat",H90.12,"Condctv hear loss, uni, left ear, w unrestr hear cntra side",1,0,0,0,0,0
389.06,"Condctv hear loss, bilat",H90.0,"Conductive hearing loss, bilateral",1,0,0,0,0,0
389.08,Cond hear loss comb type,H90.2,"Conductive hearing loss, unspecified",1,0,0,0,0,0
389.10,Sensorneur hear loss NOS,H90.5,Unspecified sensorineural hearing loss,1,0,0,0,0,0
389.11,"Sensry hearng loss,bilat",H90.3,"Sensorineural hearing loss, bilateral",1,0,0,0,0,0
389.12,"Neural hearng loss,bilat",H90.3,"Sensorineural hearing loss, bilateral",1,0,0,0,0,0
389.13,"Neural hear loss, unilat",H90.41,"Snsrnrl hear loss, uni, right ear, w unrestr hear cntra side",1,0,0,0,0,0
389.13,"Neural hear loss, unilat",H90.42,"Snsrnrl hear loss, uni, left ear, w unrestr hear cntra side",1,0,0,0,0,0
389.14,Central hearing loss,H90.5,Unspecified sensorineural hearing loss,1,0,0,0,0,0
389.15,Sensorneur hear loss uni,H90.41,"Snsrnrl hear loss, uni, right ear, w unrestr hear cntra side",1,0,0,0,0,0
389.15,Sensorneur hear loss uni,H90.42,"Snsrnrl hear loss, uni, left ear, w unrestr hear cntra side",1,0,0,0,0,0
389.16,Sensoneur hear loss asym,H90.5,Unspecified sensorineural hearing loss,1,0,0,0,0,0
389.17,"Sensory hear loss,unilat",H90.41,"Snsrnrl hear loss, uni, right ear, w unrestr hear cntra side",1,0,0,0,0,0
389.17,"Sensory hear loss,unilat",H90.42,"Snsrnrl hear loss, uni, left ear, w unrestr hear cntra side",1,0,0,0,0,0
389.18,"Sensonrl hear loss,bilat",H90.3,"Sensorineural hearing loss, bilateral",1,0,0,0,0,0
389.20,Mixed hearing loss NOS,H90.8,"Mixed conductive and sensorineural hearing loss, unspecified",0,0,0,0,0,0
389.21,"Mixed hearing loss,unilt",H90.71,"Mix cndct/snrl hear loss,uni,r ear,w unrestr hear cntra side",1,0,0,0,0,0
389.21,"Mixed hearing loss,unilt",H90.72,"Mix cndct/snrl hear loss,uni,l ear,w unrestr hear cntra side",1,0,0,0,0,0
389.22,"Mixed hearing loss,bilat",H90.6,"Mixed conductive and sensorineural hearing loss, bilateral",0,0,0,0,0,0
389.7,"Deaf, nonspeaking NEC",H91.3,"Deaf nonspeaking, not elsewhere classified",0,0,0,0,0,0
389.8,Hearing loss NEC,H91.8X9,"Other specified hearing loss, unspecified ear",1,0,0,0,0,0
389.9,Hearing loss NOS,H91.90,"Unspecified hearing loss, unspecified ear",1,0,0,0,0,0
390,Rheum fev w/o hrt involv,I00,Rheumatic fever without heart involvement,0,0,0,0,0,0
391.0,Acute rheumatic pericard,I01.0,Acute rheumatic pericarditis,0,0,0,0,0,0
391.1,Acute rheumatic endocard,I01.1,Acute rheumatic endocarditis,0,0,0,0,0,0
391.2,Ac rheumatic myocarditis,I01.2,Acute rheumatic myocarditis,0,0,0,0,0,0
391.8,Ac rheumat hrt dis NEC,I01.8,Other acute rheumatic heart disease,0,0,0,0,0,0
391.9,Ac rheumat hrt dis NOS,I01.9,"Acute rheumatic heart disease, unspecified",0,0,0,0,0,0
392.0,Rheum chorea w hrt invol,I02.0,Rheumatic chorea with heart involvement,0,0,0,0,0,0
392.9,Rheumatic chorea NOS,I02.9,Rheumatic chorea without heart involvement,0,0,0,0,0,0
393,Chr rheumatic pericard,I09.2,Chronic rheumatic pericarditis,0,0,0,0,0,0
394.0,Mitral stenosis,I05.0,Rheumatic mitral stenosis,0,0,0,0,0,0
394.1,Rheumatic mitral insuff,I05.1,Rheumatic mitral insufficiency,0,0,0,0,0,0
394.2,Mitral stenosis w insuff,I05.2,Rheumatic mitral stenosis with insufficiency,0,0,0,0,0,0
394.9,Mitral valve dis NEC/NOS,I05.8,Other rheumatic mitral valve diseases,1,0,0,0,0,0
395.0,Rheumat aortic stenosis,I06.0,Rheumatic aortic stenosis,0,0,0,0,0,0
395.1,Rheumatic aortic insuff,I06.1,Rheumatic aortic insufficiency,0,0,0,0,0,0
395.2,Rheum aortic sten/insuff,I06.2,Rheumatic aortic stenosis with insufficiency,0,0,0,0,0,0
395.9,Rheum aortic dis NEC/NOS,I06.8,Other rheumatic aortic valve diseases,1,0,0,0,0,0
395.9,Rheum aortic dis NEC/NOS,I06.9,"Rheumatic aortic valve disease, unspecified",1,0,0,0,0,0
396.0,Mitral/aortic stenosis,I08.0,Rheumatic disorders of both mitral and aortic valves,1,0,0,0,0,0
396.1,Mitral stenos/aort insuf,I08.0,Rheumatic disorders of both mitral and aortic valves,1,0,0,0,0,0
396.2,Mitral insuf/aort stenos,I08.0,Rheumatic disorders of both mitral and aortic valves,1,0,0,0,0,0
